id,keep,title
5661,t,Santa Cruz County 1000_Grid---Modify
5662,t,Santa Cruz County 400_Grid
5663,t,Santa Cruz County Agricultural Resources
5664,t,Santa Cruz County Airport Clear Zones
5665,t,Santa Cruz County Archaeologic Resources
5666,t,Santa Cruz County Assembly Districts
5667,t,Santa Cruz County Biotic Resources
5668,t,Santa Cruz County Board of Education
5669,t,Santa Cruz County Building Inspector Areas
5670,t,Santa Cruz County Cabrillo Trustees
5671,t,Santa Cruz County Cancelled
5672,t,Santa Cruz County Census Blocks
5673,t,Santa Cruz County Census Tracts
5674,t,Santa Cruz County City Limits
5675,t,Santa Cruz County City SOI
5676,t,Santa Cruz County Coastal Zone
5677,t,Santa Cruz County Code Compliance Areas
5678,t,Santa Cruz County Congressional Districts
5679,t,Santa Cruz County CSA11 Zones of Benefit
5680,t,Santa Cruz County CZ Residential Exclusion
5681,t,Santa Cruz County CZ Residential Exclusion---Modify
5682,t,Santa Cruz County DPW Flood Control Dist.
5683,t,Santa Cruz County EH Sewer Study
5684,t,Santa Cruz County Fault Zones
5685,t,Santa Cruz County F.E.M.A. FIRM Grid
5686,t,Santa Cruz County Fire Districts (Elect)
5687,t,Santa Cruz County Fire District SOI
5688,t,Santa Cruz County Fire Hazards
5689,t,Santa Cruz County Fire Service Areas
5690,t,Santa Cruz County Flood Insurance Zones
5691,t,Santa Cruz County Floodways
5692,t,Santa Cruz County General Plan Areas
5693,t,Santa Cruz County Geologic Paleontologic
5694,t,Santa Cruz County Grasslands
5694,t,Santa Cruz County Grasslands
5695,t,Santa Cruz County Ground Water Recharge
5696,t,Santa Cruz County Landuse Base
5697,t,Santa Cruz County Landuse Circulation
5698,t,Santa Cruz County Landuse Futures
5699,t,Santa Cruz County Landuse Parks
5700,t,Santa Cruz County Landuse Public Facilities
5701,t,Santa Cruz County Landuse Special Community
5702,t,Santa Cruz County Landuse Text Reference
5703,t,Santa Cruz County Least Disturbed Watershed
5704,t,Santa Cruz County Map Book Bndy
5705,t,Santa Cruz County Map Book Pages
5706,t,Santa Cruz County Midpen Reg Open Space
5707,t,Santa Cruz County Mineral Classification
5708,t,Santa Cruz County Mineral Designation
5709,t,Santa Cruz County Mineral Resources
5710,t,Santa Cruz County Noise Constraints
5711,t,Santa Cruz County No Shooting Areas
5712,t,Santa Cruz County Pajaro Valley Trustee
5713,t,Santa Cruz County Parcels
5714,t,Santa Cruz County Place De Mer Geo Hazard
5715,t,Santa Cruz County Port District
5716,t,Santa Cruz County Precincts
5717,t,Santa Cruz County PV Water Management Agency
5718,t,Santa Cruz County RDA
5719,t,Santa Cruz County Recreation Districts
5720,t,Santa Cruz County Refuse Collection Franchise
5721,t,Santa Cruz County Reservoir Protection
5722,t,Santa Cruz County Resource Conservation District
5723,t,Santa Cruz County Riparian Woodlands
5723,t,Santa Cruz County Riparian Woodlands
5724,t,Santa Cruz County Rural Services Line
5725,t,Santa Cruz County Salsipuedes Sanitation
5726,t,Santa Cruz County Santa Cruz City Trustee
5727,t,Santa Cruz County Santa Cruz Sanitation
5728,t,Santa Cruz County Scenic Resources
5729,t,Santa Cruz County School Districts (Elect)
5730,t,Santa Cruz County School Sites
5731,t,Santa Cruz County Section Township Range
5732,t,Santa Cruz County Sheriff Beats
5733,t,Santa Cruz County SLV Emergency Response
5734,t,Santa Cruz County SLV Trustee
5735,t,Santa Cruz County Soils
5736,t,Santa Cruz County Special Forest
5736,t,Santa Cruz County Special Forest
5737,t,Santa Cruz County State Responsibility Area
5738,t,Santa Cruz County Stream Names
5739,t,Santa Cruz County Streams
5740,t,Santa Cruz County Streets
5741,t,Santa Cruz County Supervisorial Districts
5742,t,Santa Cruz County Tax Code Areas
5743,t,Santa Cruz County Timber Resources
5743,t,Santa Cruz County Timber Resources
5744,t,Santa Cruz County Urban Services Line
5745,t,Santa Cruz County USGS Quadrangle Grid
5746,t,Santa Cruz County Very High Fire Hazard
5747,t,Santa Cruz County Water Districts (Elect)
5748,t,Santa Cruz County Water Dist SOI
5749,t,Santa Cruz County Watersheds
5750,t,Santa Cruz County Water Supply Watersheds
5751,t,Santa Cruz County Watsonville City Council
5752,t,Santa Cruz County Zoning Designations
5771,t,Parcels
5775,f,Zoning
5781,t,SBVMWD Boundary
5782,t,SBVMWD Water Resources Database
5783,t,Well Layer
5842,t,SLO DataFinder
5843,t,1990 Housing Density in the Sierra Nevada by Census Block
5844,f,California and Nevada Counties in Sierra Bioregion
5845,t,Areas of Late Successional Emphasis (ALSEs) Polygon Id List
5846,t,Bailey Land Capability (1974)
5847,t,Barriers to Fish Migration on Major Streams in the Sierra Nevada
5848,t,Biodiversity Management Area Selection (BMAS) Model Layer
5849,t,Biodiversity Management Area Selection (BMAS) Model Layer Data D
5850,t,BLM Resource Units
5852,t,Calveg Vegetation
5853,t,Central Valley Chinook Salmon Areas
5854,t,Central Valley Chinook Salmon Remnant-Intermittent Distribution
5855,t,Central Valley Historic Range of Chinook Salmon
5856,t,California County Boundaries
5857,f,County Boundaries in the Central Sierra Nevada
5858,t,County Boundaries Within Sierra Bioregion
5859,t,Core Sierra Nevada Ecoregion
5860,t,Dams Within the Jurisdiction of the State of California
5861,t,Digital Elevation Models of Selected USGS 1:24K Quadrants
5862,t,Distribution of Rare Plants by Topographic Quadrangle in the Sierra Nevada
5863,t,El Dorado: 1990 Housing Density by Census Block
5864,t,El Dorado: Change in Housing Density from 1990 to General Plan (alternate)
5865,t,El Dorado: Change in Housing Density from 1990 to General Plan (project)
5866,t,El Dorado: General Plan (Alternate) Impact on Vegetation (Holland)
5867,t,El Dorado: General Plan (Alternate) Impact on Vegetation (WHR)
5868,t,El Dorado: General Plan (Project) Impact on Vegetation (Holland)
5902,t,El Dorado: Parcel Mapbook Pages
5903,t,California Gap Analysis Vegetation Layer
5904,t,California Gap Analysis Vegetation Layer Data Dictionary
5905,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation, Data Dictionary"
5906,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (points)"
5907,t,"Giant Sequoia, Sierra Nevada Ecosystem Project Compilation (polygons)"
5908,t,Historical Changes in Housing Density in the Sierra Nevada
5909,t,Historical Fires on U.S. Forest Service Lands
5910,t,Hydroelectric Power Plants in the Sierra Nevada
5911,t,Index of Biotic Integrity Watersheds
5912,t,Intermittent Waterways for Salmon Distribution Maps
5913,t,Inyo National Forest Administrative National Forest
5914,t,Inyo National Forest Administrative/ Special Use Sites
5915,t,Inyo National Forest Deer Emphasis Areas
5916,t,Inyo National Forest Developed Recreation Sites -   Existing and Proposed
5917,t,Inyo National Forest Digital Elevation Model
5918,t,Inyo National Forest Existing Vegetation
5919,t,Inyo National Forest FIA Grid Inventory Plots
5920,t,Inyo National Forest Fire History
5921,t,Inyo National Forest Lakes Layer
5922,t,Inyo National Forest LMP Management Area
5923,t,Inyo National Forest L&RMP Land Suitability Class
5924,t,Inyo National Forest Modified Yield Timber Type(s)
5925,t,Inyo National Forest Plantation Inventory Plots
5926,t,Inyo National Forest Proclaimed National Forest
5927,t,Inyo National Forest Research Natural Areas
5928,t,Inyo National Forest Special Areas
5929,t,Inyo National Forest Special Interest Areas
5930,t,Inyo National Forest State and County
5931,t,Inyo National Forest Streamside/Riparian Mgmt. Zone
5932,t,Inyo National Forest Streams Layer
5933,t,Inyo National Forest Transportation
5934,t,Inyo National Forest Unknown Layer
5935,t,Inyo National Forest Unsuitable Forest Land
5936,t,Inyo National Forest USGS 7.5 Minute Quadrangles
5937,t,Inyo National Forest Visual Quality Zone (Adopted VQO)
5938,t,Inyo National Forest Wilderness - Existing and Proposed
5939,t,"Inyo National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
5940,t,Jepson Regions of California Data Dictionary
5941,t,"Kuchler Potential Vegetation for California, 1976"
5942,t,Lake Tahoe Basin Administrative National Forest
5943,t,Lake Tahoe Basin Developed Recreation Sites -   Existing and Proposed
5944,t,Lake Tahoe Basin Digital Elevation Model
5945,t,Lake Tahoe Basin Existing Vegetation
5946,t,Lake Tahoe Basin Fire History
5947,t,Lake Tahoe Basin Integrated Inventory Plots
5948,t,Lake Tahoe Basin Lakes Layer
5949,t,Lake Tahoe Basin Low Site Timberland
5950,t,Lake Tahoe Basin L&RMP Land Suitability Class
5951,t,Lake Tahoe Basin Modified Yield Timber Type(s)
5952,t,Lake Tahoe Basin Proclaimed National Forest
5953,t,Lake Tahoe Basin Recreation Emphasis (Adopted ROS)
5954,t,Lake Tahoe Basin Research Natural Areas
5955,t,Lake Tahoe Basin Special Interest Areas
5956,t,Lake Tahoe Basin State and County
5957,t,Lake Tahoe Basin Streamside/Riparian Mgmt. Zone
5958,t,Lake Tahoe Basin Streams Layer
5959,t,Lake Tahoe Basin Transportation
5960,t,Lake Tahoe Basin Unknown Layer
5961,t,Lake Tahoe Basin USGS 7.5 Minute Quadrangles
5962,t,Lake Tahoe Basin Visual Quality Zone (Adopted VQO)
5963,t,Lake Tahoe Basin Wilderness - Existing and Proposed
5964,t,"Lake Tahoe Basin Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
5965,t,Lake Tahoe Hydrographic-monitoring sites
5966,t,Land Tenure in the Central Sierra Nevada
5967,t,Land Tenure in the Sierra Nevada by Major Census Divisions
5968,t,Lassen National Forest Administrative National Forest
5969,t,Lassen National Forest Developed Recreation Sites -   Existing and Proposed
5970,t,Lassen National Forest Digital Elevation Model
5971,t,Lassen National Forest Existing Vegetation
5972,t,Lassen National Forest FIA Grid Inventory Plots
5973,t,Lassen National Forest Fire History
5974,t,Lassen National Forest Furbearer Habitat
5975,t,Lassen National Forest Lakes Layer
5976,t,Lassen National Forest LMP Management Area
5977,t,Lassen National Forest Low Site Timberland
5978,t,Lassen National Forest L&RMP Land Suitability Class
5979,t,Lassen National Forest Modified Yield Timber Type(s)
5980,t,Lassen National Forest Plantation Inventory Plots
5981,t,Lassen National Forest Ranger Districts and Compartment
5982,t,Lassen National Forest Research Natural Areas
5983,t,Lassen National Forest Special Areas
5984,t,Lassen National Forest Special Interest Areas
5985,t,Lassen National Forest Spotted Owl Habitat
5986,t,Lassen National Forest State and County
5987,t,Lassen National Forest Streamside/Riparian Mgmt. Zone
5988,t,Lassen National Forest Streams Layer
5989,t,Lassen National Forest Transportation
5990,t,Lassen National Forest Unknown Layer
5991,t,Lassen National Forest USGS 7.5 Minute Quadrangles
5992,t,Lassen National Forest Visual Quality Zone (Adopted VQO)
5993,t,Lassen National Forest Wilderness - Existing and Proposed
5994,t,"Lassen National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
5995,t,Lassen Volcanic National Park Wilderness Area
5996,t,Major Water Bodies of the Sierra Nevada
5997,t,Management Class Layer
5998,t,Management Class Layer Data Dictionary
5999,t,Modoc National Forest Administrative National Forest
6000,t,Modoc National Forest Administrative/ Special Use Sites
6001,t,Modoc National Forest Developed Recreation Sites -   Existing and Proposed
6002,t,Modoc National Forest Digital Elevation Model
6003,t,Modoc National Forest Existing Vegetation
6004,t,Modoc National Forest FIA Grid Inventory Plots
6005,t,Modoc National Forest Fire History
6006,t,Modoc National Forest Furbearer Habitat
6007,t,Modoc National Forest Lakes Layer
6008,t,Modoc National Forest Low Site Timberland
6009,t,Modoc National Forest L&RMP Land Suitability Class
6010,t,Modoc National Forest Plantation Inventory Plots
6011,t,Modoc National Forest Proclaimed National Forest
6013,t,Modoc National Forest Recreation Emphasis (Adopted ROS)
6014,t,Modoc National Forest Research Natural Areas
6015,t,Modoc National Forest Special Interest Areas
6016,t,Modoc National Forest State and County
6017,t,Modoc National Forest Streamside/Riparian Mgmt. Zone
6018,t,Modoc National Forest Streams Layer
6019,t,Modoc National Forest Transportation
6020,t,Modoc National Forest Unknown Layer
6021,t,Modoc National Forest Unsuitable Forest Land
6022,t,Modoc National Forest USGS 7.5 Minute Quadrangles
6023,t,Modoc National Forest Visual Quality Zone (Adopted VQO)
6024,t,Modoc National Forest Wilderness - Existing and Proposed
6025,t,Nevada County: Change in Housing Density from 1990 to General Plan
6026,t,Nevada County: General Plan
6027,t,Nevada County: Land Tenure
6028,t,Nevada County: Major Roads
6029,t,Nevada County: Nonresident Land Ownership by County
6030,t,Nevada County: Parcel Mapbook Pages
6031,t,Nevada County: Places and Unincorporated Areas
6032,t,Nevada County: Water Bodies
6033,t,Northern and Southern Sierra Nevada Boundaries
6034,t,Plumas National Forest Administrative National Forest
6035,t,Plumas National Forest Defensible Fuel Profile Zones
6036,t,Plumas National Forest Developed Recreation Sites -   Existing and Proposed
6037,t,Plumas National Forest Digital Elevation Model
6038,t,Plumas National Forest Existing Vegetation
6039,t,Plumas National Forest Fire History
6040,t,Plumas National Forest Integrated Inventory Plots
6041,t,Plumas National Forest Lakes Layer
6042,t,Plumas National Forest Low Site Timberland
6043,t,Plumas National Forest L&RMP Land Suitability Class
6044,t,Plumas National Forest Modified Yield Timber Type(s)
6045,t,Plumas National Forest Plantation Inventory Plots
6046,t,Plumas National Forest Proclaimed National Forest
6047,t,Plumas National Forest Ranger Districts and Compartment
6048,t,Plumas National Forest Research Natural Areas
6049,t,Plumas National Forest Special Areas
6050,t,Plumas National Forest Special Interest Areas
6051,t,Plumas National Forest State and County
6052,t,Plumas National Forest Spotted Owl Habitat
6053,t,Plumas National Forest Streamside/Riparian Mgmt. Zone
6054,t,Plumas National Forest Streams Layer
6055,t,Plumas National Forest Transportation
6056,t,Plumas National Forest Unknown Layer
6057,t,Plumas National Forest Unsuitable Forest Land
6058,t,Plumas National Forest USGS 7.5 Minute Quadrangles
6059,t,Plumas National Forest Visual Quality Zone (Adopted VQO)
6060,t,Plumas National Forest Wilderness - Existing and Proposed
6061,t,"Plumas National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
6062,t,Population-weighted Centers
6063,t,Potential Aquatic Diversity Management Areas (ADMAs)
6064,t,Rivers and Streams for Salmon Distribution Maps
6065,t,Selected Population and Housing Attributes of Block Group Parts
6066,t,Sequoia-Kings Canyon National Park Digital Elevation Model
6067,t,Sequoia National Forest Administrative National Forest
6068,t,Sequoia National Forest Administrative/ Special Use Sites
6069,t,Sequoia National Forest Deer Emphasis Areas
6070,t,Sequoia National Forest Developed Recreation Sites -   Existing and Proposed
6071,t,Sequoia National Forest Digital Elevation Model
6072,t,Sequoia National Forest Existing Vegetation
6073,t,Sequoia National Forest Fire History
6074,t,Sequoia National Forest Giant Sequoia Management
6075,t,Sequoia National Forest Lakes Layer
6076,t,Sequoia National Forest L&RMP Land Suitability Class
6077,t,Sequoia National Forest Meadows Mgmt. Zone
6078,t,Sequoia National Forest Modified Yield Timber Type(s)
6079,t,Sequoia National Forest Old Growth/Stand Structure Inventory Plots
6080,t,Sequoia National Forest Plantation Inventory Plots
6081,t,Sequoia National Forest Proclaimed National Forest
6082,t,Sequoia National Forest Ranger Districts and Compartment
6083,t,Sequoia National Forest Research Natural Areas
6084,t,Sequoia National Forest Sensitive Soils
6085,t,Sequoia National Forest Special Areas
6086,t,Sequoia National Forest Special Interest Areas
6087,t,Sequoia National Forest Spotted Owl Habitat
6088,t,Sequoia National Forest State and County
6089,t,Sequoia National Forest Streamside/Riparian Mgmt. Zone
6090,t,Sequoia National Forest Streams Layer
6091,t,Sequoia National Forest Transportation
6092,t,Sequoia National Forest Unknonw Layer
6093,t,Sequoia National Forest Unknown Layer
6094,t,Sequoia National Forest Unsuitable Forest Land
6095,t,Sequoia National Forest USGS 7.5 Minute Quadrangles
6096,t,Sequoia National Forest Visual Quality Zone (Adopted VQO)
6097,t,Sequoia National Forest Wilderness - Existing and Proposed
6098,t,"Sequoia National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
6099,t,Sierra National Forest Administrative National Forest
6100,t,Sierra National Forest Deer Emphasis Areas
6101,t,Sierra National Forest Developed Recreation Sites -   Existing and Proposed
6102,t,Sierra National Forest Digital Elevation Model
6103,t,Sierra National Forest Existing Vegetation
6104,t,Sierra National Forest Fire History
6105,t,Sierra National Forest Furbearer Habitat
6106,t,Sierra National Forest Lakes Layer
6107,t,Sierra National Forest L&RMP Land Suitability Class
6108,t,Sierra National Forest Old Growth/Stand Structure Inventory Plots
6109,t,Sierra National Forest Plantation Inventory Plots
6110,t,Sierra National Forest Proclaimed National Forest
6111,t,Sierra National Forest Ranger Districts and Compartment
6112,t,Sierra National Forest Research Natural Areas
6113,t,Sierra National Forest Special Areas
6114,t,Sierra National Forest Special Interest Areas
6115,t,Sierra National Forest Spotted Owl Habitat
6116,t,Sierra National Forest State and County
6117,t,Sierra National Forest Streamside/Riparian Mgmt. Zone
6118,t,Sierra National Forest Streams Layer
6119,t,Sierra National Forest Transportation
6120,t,Sierra National Forest Unknown Layer
6121,t,Sierra National Forest Unsuitable Forest Land
6122,t,Sierra National Forest USGS 7.5 Minute Quadrangles
6123,t,Sierra National Forest Visual Quality Zone (Adopted VQO)
6124,t,Sierra National Forest Wilderness - Existing and Proposed
6125,t,"Sierra National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
6126,t,Sierra Nevada Ecosystem Project Major River Basins
6127,t,Sierra Nevada Ecosystem Project Study Area Boundary
6128,t,Sierra Nevada Ecosystem Project Subregions
6129,t,Sierra Nevada Fire Probability Map
6130,t,Sierra Nevada Historic Fishless Area
6131,t,Sierra Nevada Regional Fuel Map
6132,t,Sierra Nevada Region Digital Elevation Model
6133,t,Sierra Nevada Tertiary Floras
6134,t,Stanislaus National Forest Administrative National Forest
6135,t,Stanislaus National Forest Administrative/ Special Use Sites
6136,t,Stanislaus National Forest Developed Recreation Sites -   Existing and Proposed
6137,t,Stanislaus National Forest Digital Elevation Model
6139,t,Stanislaus National Forest Fire History
6140,t,Stanislaus National Forest Furbearer Habitat
6141,t,Stanislaus National Forest Integrated Inventory Plots
6142,t,Stanislaus National Forest Lakes Layer
6143,t,Stanislaus National Forest L&RMP Land Suitability Class
6144,t,Stanislaus National Forest Meadows Mgmt. Zone
6145,t,Stanislaus National Forest Plantation Inventory Plots
6146,t,Stanislaus National Forest Proclaimed National Forest
6147,t,Stanislaus National Forest Ranger Districts and Compartment
6148,t,Stanislaus National Forest Research Natural Areas
6149,t,Stanislaus National Forest Special Areas
6150,t,Stanislaus National Forest Special Interest Areas
6151,t,Stanislaus National Forest Spotted Owl Habitat
6152,t,Stanislaus National Forest State and County
6153,t,Stanislaus National Forest Streamside/Riparian Mgmt. Zone
6154,t,Stanislaus National Forest Streams Layer
6155,t,Stanislaus National Forest Transportation
6156,t,Stanislaus National Forest Unknown Layer
6157,t,Stanislaus National Forest Unsuitable Forest Land
6158,t,Stanislaus National Forest USGS 7.5 Minute Quadrangles
6159,t,Stanislaus National Forest Visual Quality Zone (Adopted VQO)
6160,t,Stanislaus National Forest Wilderness - Existing and Proposed
6161,t,"Stanislaus National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
6163,t,Tahoe National Forest Administrative National Forest
6164,t,Tahoe National Forest Administrative/ Special Use Sites
6165,t,Tahoe National Forest Deer Emphasis Areas
6166,t,Tahoe National Forest Developed Recreation Sites -   Existing and Proposed
6167,t,Tahoe National Forest Digital Elevation Model
6168,t,Tahoe National Forest Existing Vegetation
6169,t,Tahoe National Forest Fire History
6170,t,Tahoe National Forest Lakes Layer
6171,t,Tahoe National Forest LMP Management Area
6172,t,Tahoe National Forest L&RMP Land Suitability Class
6173,t,Tahoe National Forest Meadows Mgmt. Zone
6174,t,Tahoe National Forest Modified Yield Timber Type(s)
6175,t,Tahoe National Forest Old Growth/Stand Structure Inventory Plots
6176,t,Tahoe National Forest Plantation Inventory Plots
6177,t,Tahoe National Forest Proclaimed National Forest
6178,t,Tahoe National Forest Rangeland Emphasis
6179,t,Tahoe National Forest Ranger Districts and Compartment
6180,t,Tahoe National Forest Research Natural Areas
6181,t,Tahoe National Forest Special Areas
6182,t,Tahoe National Forest Special Interest Areas
6183,t,Tahoe National Forest Spotted Owl Habitat
6184,t,Tahoe National Forest State and County
6185,t,Tahoe National Forest Streamside/Riparian Mgmt. Zone
6186,t,Tahoe National Forest Streams Layer
6187,t,Tahoe National Forest Transportation
6188,t,Tahoe National Forest Unknown Layer
6189,t,Tahoe National Forest USGS 7.5 Minute Quadrangles
6190,t,Tahoe National Forest Visual Quality Zone (Adopted VQO)
6191,t,Tahoe National Forest Wilderness - Existing and Proposed
6192,t,"Tahoe National Forest Wild, Scenic and Recreation Rivers, Existing, Proposed and Study"
6193,t,"Tahoe Vegetation, State Board of Forestry 1887-1888 point data"
6194,t,"Tahoe Vegetation, State Board of Forestry 1887-1888 polygon data"
6195,t,Toiyabe National Forest Old Growth
6196,t,Toiyabe National Forest Wilderness
6197,t,Water Bodies in the Central Sierra Nevada
6198,t,Yosemite National Park Digital Elevation Model
6199,t,"Yosemite National Park, Fires 1931-1993"
6200,t,Yosemite National Park Wilderness Boundary
6262,t,1993 Existing Land Use for Los Angeles County
6332,f,California City 2000 General Plan - Kern County
6653,t,Timber Harvesting Plans
6654,t,"Landsat TM image of San Joaquin River from Friant Dam to Hwy 99, July 1992"
6655,t,"Landsat TM image of San Joaquin River from Friant Dam to Hwy 99, July 1992---Modify"
6665,t,Arundo donax Infestations in the Russian River Watershed
6687,t,"Arundo donax Locations in the Napa River Watershed, AECP Phase 1"
6689,t,"Arundo donax Locations in the San Francisquito Creek Watershed, AECP Phase 1"
6693,t,"Arundo donax Locations on Putah Creek, AECP Phase 1"
6695,t,"Arundo donax Locations on Sonoma Creek, AECP Phase 1"
6698,t,Calaveras River Invasives
6702,t,"Invasive Plants Mapped by Volunteer Citizen Monitoring Program in  Contra Costa County Watersheds, 2006"
6712,t,"Marin County Arundo, 2007"
6721,t,"Petaluma Watershed Arundo, 2007"
6723,t,Stanislaus River Arundo
6724,t,Team Arundo del Norte Website
6725,t,Team Arundo Email Listserve
6736,t,Assessor's Parcels
6753,t,Election Precincts
6812,t,Ventura County Boundary
6816,f,Zip Codes
6817,f,Attachment A: Preliminary Cost Estimates
6818,f,Attachment B: Division of Engineering Services Scoping Checklist
6819,f,Attachment C: Design Scoping Checklist
6820,f,Attachment D: Checklist for Preliminary Bridge Cost Estimate
6821,f,"Attachment E: Traffic Forecasting, Traffic Analysis and Traffic Operations Scoping Checklist"
6822,f,Attachment F: Transportation Management Plan Data Sheet (Preliminary TMP Elements and Costs)
6823,f,Attachment G: Right of Way PSR (PDS) Data Sheet
6824,t,Attachment H: Preliminary Environmental Assessment Report (PEAR)
6825,f,Attachment I: Mitigation and Compliance Cost estimate
6826,t,Attachment J: NPDES Information Sheet
6827,t,Attachment K: Storm Water Data Report
6828,f,Attachment L: Preliminary Geotechnical Evaluation
6829,f,"Attachment M: Work Plan, Support Cost Breakdown and Change Control Process Checklist"
6830,t,Attachment N: PSR Evaluation Sheet
6831,t,Existing Topography of Topanga Lagoon and Beach
6831,t,Existing Topography of Topanga Lagoon and Beach
6832,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Advanced Planning Study for Bridge A
6833,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Advanced Planning Study for Bridge B
6834,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Plan & Profile
6835,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Right of Way
6836,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Roadway Sections
6837,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1A ` Stage Construction
6838,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Advanced Planning Study for Bridge A
6839,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Advanced Planning Study for Bridge B
6840,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Plan & Profile
6841,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Right of Way
6842,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Roadway Sections
6843,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 1B ` Stage Construction
6844,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Bridge A
6845,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Bridge B
6846,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Tunnel
6847,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Plan & Profile
6848,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Right of Way
6849,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Roadway Sections
6850,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2A ` Stage Construction
6851,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Bridge A
6852,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Bridge B
6853,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Tunnel
6854,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Plan & Profile
6855,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Right of Way
6856,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Roadway Sections
6857,f,PDF Version of Topanga Canyon Boulevard Narrows ` Alternative 2B ` Stage Construction
6858,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Advanced Planning Study for Bridge A
6859,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Advanced Planning Study for Bridge B
6860,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Plan & Profile
6861,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Right of Way
6862,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Roadway Details
6863,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Roadway Sections
6864,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Stage Construction
6865,f,Topanga Canyon Boulevard Narrows ` Alternative 1A ` Staging Details
6866,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Advanced Planning Study for Bridge A
6867,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Advanced Planning Study for Bridge B
6868,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Plan & Profile
6869,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Right of Way
6870,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Roadway Details
6871,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Roadway Sections
6872,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Stage Construction
6873,f,Topanga Canyon Boulevard Narrows ` Alternative 1B ` Staging Details
6874,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Bridge A
6875,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Bridge B
6876,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Advanced Planning Study for Tunnel
6877,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Plan & Profile
6878,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Right of Way
6879,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Roadway Details
6880,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Roadway Sections
6881,f,Topanga Canyon Boulevard Narrows ` Alternative 2A ` Stage Construction
6882,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Bridge A
6883,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Bridge B
6884,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Advanced Planning Study for Tunnel
